layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
10,LDA,0.749197144938765,0.008640027744869456,0.8822772551503176,0.007619778553367944,0.728355847632956,0.8176467350200247
10,GaussianNB,0.7220693072171823,0.05428835596443378,0.8388846054707789,0.03936483438426172,0.7283801874163319,0.8056561085972852
10,RBF-SVM,0.7827852232474859,0.007879433506091549,0.9022566683284617,0.0070716708471095305,0.7665814774248508,0.8570731338239522
10,KNN,0.7057031531391464,0.019738495349075066,0.8289451859889496,0.011463914285277182,0.7203115492272119,0.8148456379400432
10,RandomForest,0.7547962979518049,0.01129878656036509,0.8842740920480567,0.007898203671596661,0.7544846050870148,0.8510958553418703
10,GradBoosting,0.7712643845697391,0.019822829826326865,0.8924300492623259,0.00583264496854121,0.7605452111476207,0.8510682401714837
10,ExtraTrees,0.7635319792425141,0.015068943547940984,0.8872813069072586,0.010913878436972106,0.7605695509309968,0.8543568451375143
10,NN-DeepLinear,0.7761942226782788,0.01618329267928078,0.8849350068952088,0.02765513018853627,0.7082390166727516,0.77602839139842
10,NN-Residual,0.7821093762821194,0.016156785837092822,0.891217882796853,0.006046621828359665,0.7645734452963368,0.8362293144208038
10,NN-Attention,0.6806694617409098,0.027866357879592636,0.8379373500827052,0.010719666553670987,0.6237191188998418,0.7048699310381553
10,NN-Bottleneck,0.7929514528598981,0.023772999010651056,0.8958488756310999,0.014404351183234937,0.7142631130582938,0.7829098948223144
10,NN-LayerNorm,0.7956096561350412,0.018357311854994084,0.8978811859363182,0.007846913097549278,0.7505415601801144,0.8212214190700506
11,LogisticReg,0.7654338994308794,0.011891383989189,0.8859538861324738,0.019943339032348822,0.7404527199707923,0.8263642032067425
11,Ridge,0.7416219895297003,0.0105936153168712,0.8773329608879058,0.0066938330898664855,0.7525252525252526,0.8512388622802559
11,LinearSVC,0.6870828226449383,0.10461622316706413,0.8563042381229823,0.05161759795752219,0.7203237191188999,0.8374255758243897
11,SGD,0.6594470335158423,0.008865370031329246,0.7918063764170796,0.005768576529583218,0.7565778264573445,0.8388000340005949
11,LDA,0.7535393620908123,0.006821964958016079,0.881961047922441,0.005425534111649405,0.7544967749787026,0.8368234703216618
11,GaussianNB,0.7349743111860841,0.04562355529024257,0.8455294948507719,0.030976215398606212,0.7243397833759279,0.800058406577065
11,RBF-SVM,0.7837909014978176,0.009643776760808534,0.9037899289580765,0.007819760841103888,0.7645612754046489,0.8545717901592287
11,KNN,0.7052212759911242,0.044487691415570005,0.8272453666315546,0.024102601207077853,0.7282706583911404,0.8214676285663631
11,RandomForest,0.7444352293800653,0.016695841696970387,0.8845608754062783,0.011459591666424102,0.7444444444444445,0.8448142433632779
11,GradBoosting,0.7021811576928028,0.03531967150739836,0.8597939704449011,0.012558289830785026,0.7404040404040404,0.8373610746534501
11,ExtraTrees,0.7479171579208309,0.013540811019545148,0.8801075016995128,0.004261631114864406,0.7605330412559329,0.8539758925569791
11,NN-DeepLinear,0.7894821295770852,0.007314948384457732,0.9025877724398268,0.01786701932452089,0.7203480589022758,0.7901067734401067
11,NN-Residual,0.7953873177393067,0.01308463521873723,0.9089267835457461,0.011650599692374605,0.7384081781672144,0.8118087409636344
11,NN-Attention,0.6816500158496949,0.03872499545358895,0.8317300989084305,0.03930957245499581,0.6580017037848364,0.7346622567861506
11,NN-Bottleneck,0.7912787918127474,0.022957840279767446,0.8914267070645172,0.004495964929281341,0.7444687842278204,0.8171307873001439
11,NN-LayerNorm,0.7953147416845244,0.023546190266914534,0.8963834840915569,0.007472319103591913,0.7525374224169404,0.8207038699947198
12,LogisticReg,0.7588241772194539,0.010323111602658855,0.8883199175974587,0.007748572697508676,0.7344042838018742,0.8220269063134161
12,Ridge,0.7271216997437273,0.01842747256101405,0.8696840554187929,0.020011882993130482,0.7444809541195084,0.8471591361861502
12,LinearSVC,0.6758379500427986,0.070058846485857,0.8516660472982448,0.03723157843598549,0.7183035170986979,0.8360569399810612
