layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
9,NN-Residual,0.7902466846398658,0.005793430075330693,0.9338259463218059,0.005161555810246401,0.7457614890700528,0.8266292265877858
9,NN-Attention,0.7175899032326933,0.03831687938726016,0.9115256511085116,0.01767047208683198,0.6819734025924055,0.7822658257903994
9,NN-Bottleneck,0.8087623069246467,0.011724395955152523,0.9473564071601973,0.00654636306304933,0.7656734723324435,0.8384557099649692
9,NN-LayerNorm,0.8028124084583265,0.005882631148932442,0.9480378981552536,0.002804552571742406,0.7239136185460405,0.8135013168852101
10,LogisticReg,0.7924765777440159,0.03136163991148146,0.9388698298532508,0.010234957275588099,0.8540028376980978,0.9151842369044657
10,Ridge,0.8057162965279949,0.031317864160747236,0.9435803265862025,0.016063255834914515,0.8439867253444918,0.9140967076840134
10,LinearSVC,0.6463307614777744,0.05198266181452928,0.9013737494256455,0.018737418399813424,0.831998653295818,0.9082960669647976
10,SGD,0.6782623590568538,0.03286280407354694,0.8854100017308294,0.010801190174913362,0.8440227977779381,0.908195811222142
10,LDA,0.7863255979067677,0.04771920683344044,0.938360698716933,0.01993708928934362,0.8120626217444628,0.8853420592553395
10,GaussianNB,0.7370153566587723,0.03878439555241499,0.9073133809035822,0.013541586963033765,0.6800375153307842,0.7813516988062443
10,RBF-SVM,0.8327127118181231,0.017907427610918316,0.9541307067924639,0.005798370538194376,0.8499867734410698,0.9165774001977093
10,KNN,0.7240536763136075,0.03189224268856112,0.9046839342339098,0.01011032391254637,0.8259384844768295,0.898490982701509
10,RandomForest,0.7343038612588191,0.02486941951994624,0.9224971389195472,0.006746103444927671,0.8399706610874637,0.9118964876620113
10,GradBoosting,0.7364754159405394,0.057732154946160845,0.9288405685404525,0.016637021934567113,0.8359786451193997,0.9088807900334696
10,ExtraTrees,0.7618653524385461,0.010388728742459684,0.9314768818822138,0.0021349620862589065,0.8359786451193997,0.9098850674541139
10,NN-DeepLinear,0.833420840966978,0.03412875629216092,0.9589518270522713,0.012307984387859995,0.7118774499194381,0.796882979107718
10,NN-Residual,0.8212641067270408,0.006743532934780387,0.9532068892393414,0.004492463019366898,0.7999302599620037,0.8742063119785404
10,NN-Attention,0.6900417554155434,0.014914609734312394,0.9019843009439904,0.010668415834079212,0.6980617079094822,0.798819501560237
